year;code;city;type;GDP;GDPPC
2010;1721000;Palmas;Capital Regional;4102952,289;17971,99
2010;1721109;Tocantínia;Centro Local;31115,047;4715,83
2010;1721208;Tocantinópolis;Centro de Zona;140542,14;6216,48
2010;1721257;Tupirama;Centro Local;26070,701;16563,34
2010;1721307;Tupiratins;Centro Local;21176,273;10098,37
2010;1722081;Wanderlândia;Centro Local;80223,4;7307,65
2010;1722107;Xambioá;Centro Local;230191,881;20044,57
2010;2100055;Açailândia;Centro de Zona;1012037,142;9729,91
2010;2100105;Afonso Cunha;Centro Local;17246,588;2895,18
2010;2100154;Água Doce do Maranhão;Centro Local;32945,093;2842,54
2010;2100204;Alcântara;Centro Local;59899,843;2741,16
2010;2100303;Aldeias Altas;Centro Local;77637,618;3241,38
2010;2100402;Altamira do Maranhão;Centro Local;30449,544;2982,03
2010;2100436;Alto Alegre do Maranhão;Centro Local;97104,502;3947,98
2010;2100477;Alto Alegre do Pindaré;Centro Local;97761,937;3150,77
2010;2100501;Alto Parnaíba;Centro de Zona;131201,974;12187,83
2010;2100550;Amapá do Maranhão;Centro Local;21934,451;3410,74
2010;2100600;Amarante do Maranhão;Centro Local;129545,138;3418,62
2010;2100709;Anajatuba;Centro Local;82435,304;3259,09
2010;2100808;Anapurus;Centro Local;72977,095;5241,48
2010;2100832;Apicum-Açu;Centro Local;38629,699;2582,37
2010;2100873;Araguanã;Centro Local;35983,421;2578,16
2010;2100907;Araioses;Centro de Zona;142220,203;3338,5
2010;2100956;Arame;Centro Local;104208,149;3301,07
2010;2101004;Arari;Centro Local;111984,764;3932,46
2010;2101103;Axixá;Centro Local;31825,885;2785,64
2010;2101202;Bacabal;Centro Subregional;607057,279;6073
2010;2101251;Bacabeira;Centro Local;166512,845;11126,82
2010;2101301;Bacuri;Centro Local;43404,85;2610,66
2010;2101350;Bacurituba;Centro Local;15537,938;2929,48
2010;2101400;Balsas;Centro Subregional;1438809,672;17223,62
2010;2101509;Barão de Grajaú;Centro Local;80646,245;4526,62
2010;2101608;Barra do Corda;Centro de Zona;309789,568;3746,31
2010;2101707;Barreirinhas;Centro Local;196704,906;3577,04
2010;2101731;Belágua;Centro Local;20542,502;3147,31
2010;2101772;Bela Vista do Maranhão;Centro Local;41185,627;3447,65
2010;2101806;Benedito Leite;Centro Local;18880,906;3449,83
2010;2101905;Bequimão;Centro Local;56247,255;2765,49
2010;2101939;Bernardo do Mearim;Centro Local;26190,234;4367,95
2010;2101970;Boa Vista do Gurupi;Centro Local;27913,902;3511,62
2010;2102002;Bom Jardim;Centro Local;156660,388;4007,38
2010;2102036;Bom Jesus das Selvas;Centro Local;123547,349;4341,7
2010;2102077;Bom Lugar;Centro Local;46839,552;3159,92
2010;2102101;Brejo;Centro de Zona;134500,121;4037,35
2010;2102150;Brejo de Areia;Centro Local;38643,216;3666,34
2010;2102200;Buriti;Centro Local;91131,624;3370
2010;2102309;Buriti Bravo;Centro Local;70058,542;3061,2
2010;2102325;Buriticupu;Centro Local;244982,334;3755,9
2010;2102358;Buritirana;Centro Local;44969,547;3044,65
2010;2102374;Cachoeira Grande;Centro Local;25259,677;2992,14
2010;2102408;Cajapió;Centro Local;27958,901;2629,69
2010;2102507;Cajari;Centro Local;51233,047;2792,3
2010;2102556;Campestre do Maranhão;Centro Local;57290,454;4285,32
2010;2102606;Cândido Mendes;Centro Local;61636,831;3330,82
2010;2102705;Cantanhede;Centro Local;62812,316;3070,46
2010;2102754;Capinzal do Norte;Centro Local;49600,407;4636,42
2010;2102804;Carolina;Centro Local;144281,556;6017
2010;2102903;Carutapera;Centro de Zona;76065,517;3456,27
2010;2103000;Caxias;Centro Subregional;1025085,637;6604,85
2010;2103109;Cedral;Centro Local;29268,355;2841,59
2010;2103125;Central do Maranhão;Centro Local;21147,105;2647,36
2010;2103158;Centro do Guilherme;Centro Local;34139,121;2727,42
2010;2103174;Centro Novo do Maranhão;Centro Local;62407,202;3541,44
2010;2103208;Chapadinha;Centro Subregional;331086,167;4518,04
2010;2103257;Cidelândia;Centro Local;68517,294;5040,63
2010;2103307;Codó;Centro de Zona;593907,852;5030,05
2010;2103406;Coelho Neto;Centro de Zona;184327,758;3939,3
2010;2103505;Colinas;Centro de Zona;155747,553;3976,5
2010;2103554;Conceição do Lago-Açu;Centro Local;52305,364;3625,27
2010;2103604;Coroatá;Centro Local;213301,855;3459,72
2010;2103703;Cururupu;Centro de Zona;109155,951;3348,96
2010;2103752;Davinópolis;Centro Local;55055,844;4386,57
2010;2103802;Dom Pedro;Centro Local;124434,213;5488,21
2010;2103901;Duque Bacelar;Centro Local;30436,331;2862,17
2010;2104008;Esperantinópolis;Centro de Zona;62977,961;3412,33
2010;2104057;Estreito;Centro Local;443751,454;12416,8
2010;2104073;Feira Nova do Maranhão;Centro Local;32776,712;4036,54
2010;2104081;Fernando Falcão;Centro Local;28155,158;3067,01
2010;2104099;Formosa da Serra Negra;Centro Local;75038,265;4220,37
2010;2104107;Fortaleza dos Nogueiras;Centro de Zona;87270,459;7494,89
2010;2104206;Fortuna;Centro Local;60073,463;3976,27
2010;2104305;Godofredo Viana;Centro Local;45674,578;4294,74
2010;2104404;Gonçalves Dias;Centro Local;52987,877;3030,48
2010;2104503;Governador Archer;Centro Local;30208,196;2960,14
2010;2104552;Governador Edison Lobão;Centro Local;141232,647;8885,35
2010;2104602;Governador Eugênio Barros;Centro Local;52650,093;3294,13
2010;2104628;Governador Luiz Rocha;Centro Local;24654,781;3360,34
2010;2104651;Governador Newton Bello;Centro Local;35208,524;2953,24
2010;2104677;Governador Nunes Freire;Centro de Zona;106540,25;4194,17
2010;2104701;Graça Aranha;Centro Local;21451,622;3493,75
2010;2104800;Grajaú;Centro de Zona;313697,984;5067,57
2010;2104909;Guimarães;Centro Local;35762,387;2954,35
2010;2105005;Humberto de Campos;Centro Local;68846,589;2628,03
2010;2105104;Icatu;Centro Local;64493,838;2564,67
2010;2105153;Igarapé do Meio;Centro Local;81142,117;6469,12
2010;2105203;Igarapé Grande;Centro Local;40758,405;3689,55
2010;2105302;Imperatriz;Capital Regional;2936193,677;11860,87
2010;2105351;Itaipava do Grajaú;Centro Local;51697,972;3624,37
2010;2105401;Itapecuru Mirim;Centro Local;286118,211;4605,67
2010;2105427;Itinga do Maranhão;Centro Local;136048,85;5465,78
2010;2105450;Jatobá;Centro Local;29201,352;3424,98
2010;2105476;Jenipapo dos Vieiras;Centro Local;47530,537;3087
2010;2105500;João Lisboa;Centro Local;105512,447;5177
2010;2105609;Joselândia;Centro Local;55489,36;3594,57
2010;2105658;Junco do Maranhão;Centro Local;20675,544;5143,17
2010;2105708;Lago da Pedra;Centro de Zona;175720,255;3811,06
2010;2105807;Lago do Junco;Centro Local;33639,158;3133,3
2010;2105906;Lago Verde;Centro Local;49217,327;3194,48
2010;2105922;Lagoa do Mato;Centro Local;36407,819;3323,7
2010;2105948;Lago dos Rodrigues;Centro Local;35398,451;4538,84
2010;2105963;Lagoa Grande do Maranhão;Centro Local;40643,133;3857,55
2010;2105989;Lajeado Novo;Centro Local;30679,118;4431,48
2010;2106003;Lima Campos;Centro Local;39255,995;3438,98
2010;2106102;Loreto;Centro Local;86917,525;7641,77
2010;2106201;Luís Domingues;Centro Local;19311,573;2966,45
2010;2106300;Magalhães de Almeida;Centro Local;51930,349;2945,07
2010;2106326;Maracaçumé;Centro de Zona;83634,563;4369,17
2010;2106359;Marajá do Sena;Centro Local;35697,129;4437,18
2010;2106375;Maranhãozinho;Centro Local;42660,407;3032,87
2010;2106409;Mata Roma;Centro Local;61116,656;4041,31
2010;2106508;Matinha;Centro Local;69501,984;3183,49
2010;2106607;Matões;Centro Local;88715,986;2868,28
2010;2106631;Matões do Norte;Centro Local;42199,555;3058,83
2010;2106672;Milagres do Maranhão;Centro Local;30795,205;3793,45
2010;2106706;Mirador;Centro Local;83775,181;4099,79
2010;2106755;Miranda do Norte;Centro Local;219999,423;9041,94
2010;2106805;Mirinzal;Centro de Zona;41327,695;2907,74
2010;2106904;Monção;Centro Local;94647,797;2981,22
2010;2107001;Montes Altos;Centro Local;33158,224;3518,49
2010;2107100;Morros;Centro Local;52780,755;2964,38
2010;2107209;Nina Rodrigues;Centro Local;30847,65;2474,34
2010;2107258;Nova Colinas;Centro Local;28562,803;5847,04
2010;2107308;Nova Iorque;Centro Local;16823,262;3657,23
2010;2107357;Nova Olinda do Maranhão;Centro Local;69728,279;3645,92
2010;2107407;Olho d'Água das Cunhãs;Centro Local;72604;3923,48
2010;2107456;Olinda Nova do Maranhão;Centro Local;39151,994;2983,69
2010;2107506;Paço do Lumiar;Capital Regional;378482,027;3608,68
2010;2107605;Palmeirândia;Centro Local;56149,849;2992,11
2010;2107704;Paraibano;Centro Local;70947,637;3529,03
2010;2107803;Parnarama;Centro Local;113052,391;3266,18
2010;2107902;Passagem Franca;Centro Local;63912,777;3636,37
2010;2108009;Pastos Bons;Centro Local;70835,43;3918,11
2010;2108058;Paulino Neves;Centro Local;40156,219;2769,78
2010;2108108;Paulo Ramos;Centro Local;81445,514;4054,64
2010;2108207;Pedreiras;Centro Subregional;275077,64;6967,34
2010;2108256;Pedro do Rosário;Centro Local;62169,414;2735,01
2010;2108306;Penalva;Centro Local;96071,427;2805,33
2010;2108405;Peri Mirim;Centro Local;35129,062;2544,29
2010;2108454;Peritoró;Centro Local;76275,695;3762,24
2010;2108504;Pindaré-Mirim;Centro Local;111629,46;3584,19
2010;2108603;Pinheiro;Centro Subregional;447266,118;5723,39
2010;2108702;Pio XII;Centro de Zona;77715,996;3529,98
2010;2108801;Pirapemas;Centro Local;56477,489;3253,69
2010;2108900;Poção de Pedras;Centro Local;90905,343;4613,31
2010;2109007;Porto Franco;Centro Local;224761,91;10451,13
2010;2109056;Porto Rico do Maranhão;Centro Local;20590,261;3396,61
2010;2109106;Presidente Dutra;Centro Subregional;279252,58;6244,61
2010;2109205;Presidente Juscelino;Centro de Zona;44091,403;3821,74
2010;2109239;Presidente Médici;Centro Local;26412,089;4146,32
2010;2109270;Presidente Sarney;Centro Local;69128,693;4032,47
2010;2109304;Presidente Vargas;Centro Local;32278,173;3008,5
2010;2109403;Primeira Cruz;Centro Local;32877,638;2365,98
2010;2109452;Raposa;Capital Regional;87152,079;3316,29
2010;2109502;Riachão;Centro Local;147762,221;7308,45
2010;2109551;Ribamar Fiquene;Centro Local;37881,039;5193,45
2010;2109601;Rosário;Centro Local;159324,988;4025,19
2010;2109700;Sambaíba;Centro Local;95540,469;17421,68
2010;2109759;Santa Filomena do Maranhão;Centro Local;25993,18;3680,19
2010;2109809;Santa Helena;Centro de Zona;113287,216;2900,34
2010;2109908;Santa Inês;Centro Subregional;670907,726;8581,36
2010;2110005;Santa Luzia;Centro Local;336588,208;4850,53
2010;2110039;Santa Luzia do Paruá;Centro de Zona;126756,038;5597,78
2010;2110104;Santa Quitéria do Maranhão;Centro Local;92048,271;3155,36
2010;2110203;Santa Rita;Centro Local;104005,139;3213,51
2010;2110237;Santana do Maranhão;Centro Local;28923,114;2480,33
2010;2110278;Santo Amaro do Maranhão;Centro Local;31676,071;2291,88
2010;2110302;Santo Antônio dos Lopes;Centro Local;72776,268;5093,52
2010;2110401;São Benedito do Rio Preto;Centro Local;47841,239;2687,41
2010;2110500;São Bento;Centro de Zona;121744,441;2990,02
2010;2110609;São Bernardo;Centro Local;124478,168;4700,84
2010;2110658;São Domingos do Azeitão;Centro Local;94272,444;13500,28
2010;2110708;São Domingos do Maranhão;Centro Local;163485,987;4861,31
2010;2110807;São Félix de Balsas;Centro Local;18089,635;3858,71
2010;2110856;São Francisco do Brejão;Centro Local;43952,004;4298,06
2010;2110906;São Francisco do Maranhão;Centro Local;31888,329;2621,75
2010;2111003;São João Batista;Centro Local;45051,673;2256,42
2010;2111029;São João do Carú;Centro Local;51100,541;4149,46
2010;2111052;São João do Paraíso;Centro Local;52090,25;4812,92
2010;2111078;São João do Soter;Centro Local;45479,856;2659,02
2010;2111102;São João dos Patos;Centro de Zona;116421,19;4673,11
2010;2111201;São José de Ribamar;Capital Regional;752813,376;4620,61
2010;2111250;São José dos Basílios;Centro Local;27146,761;3621,5
2010;2111300;São Luís;Capital Regional;18211487,54;17996,55
2010;2111409;São Luís Gonzaga do Maranhão;Centro Local;82148,757;4075,65
2010;2111508;São Mateus do Maranhão;Centro Local;130918,731;3347,53
2010;2111532;São Pedro da Água Branca;Centro Local;46990,925;3907,77
2010;2111573;São Pedro dos Crentes;Centro Local;28392,433;6412,02
2010;2111607;São Raimundo das Mangabeiras;Centro Local;220286,127;12602,18
2010;2111631;São Raimundo do Doca Bezerra;Centro Local;21306,842;3498,66
2010;2111672;São Roberto;Centro Local;20768,41;3486,39
2010;2111706;São Vicente Ferrer;Centro Local;67873,101;3252,18
2010;2111722;Satubinha;Centro Local;28400,418;2369,27
2010;2111748;Senador Alexandre Costa;Centro Local;34140,718;3329,83
2010;2111763;Senador La Rocque;Centro Local;88131,149;4893,46
2010;2111789;Serrano do Maranhão;Centro Local;29262,055;2678,69
2010;2111805;Sítio Novo;Centro Local;61373,724;3608,73
2010;2111904;Sucupira do Norte;Centro Local;32482,706;3114,05
2010;2111953;Sucupira do Riachão;Centro Local;16534,372;3586,63
2010;2112001;Tasso Fragoso;Centro Local;411130,131;52736,04
2010;2112100;Timbiras;Centro Local;69646,402;2486,75
2010;2112209;Timon;Capital Regional;977152,586;6288,15
2010;2112233;Trizidela do Vale;Centro Local;83852,989;4424,73
2010;2112274;Tufilândia;Centro Local;22281,633;3973,9
2010;2112308;Tuntum;Centro Local;141341,64;3600,42
2010;2112407;Turiaçu;Centro Local;150954,276;4445,58
2010;2112456;Turilândia;Centro Local;73777,179;3228,76
2010;2112506;Tutóia;Centro de Zona;155117,43;2942,79
2010;2112605;Urbano Santos;Centro Local;76115,288;3100,67
2010;2112704;Vargem Grande;Centro Local;160640,103;3250,84
2010;2112803;Viana;Centro de Zona;184402,425;3728,92
2010;2112852;Vila Nova dos Martírios;Centro Local;41432,604;3680,28
2010;2112902;Vitória do Mearim;Centro Local;110723,457;3544,97
2010;2113009;Vitorino Freire;Centro de Zona;120493,545;3806,58
2010;2114007;Zé Doca;Centro de Zona;224585,634;4477,39
2010;2200053;Acauã;Centro Local;23564,966;3491,62
2010;2200103;Agricolândia;Centro Local;15566,485;3043,9
2010;2200202;Água Branca;Centro de Zona;76824,728;4667,08
2010;2200251;Alagoinha do Piauí;Centro Local;24824,401;3377,93
2010;2200277;Alegrete do Piauí;Centro Local;19686,924;3821,96
2010;2200301;Alto Longá;Centro de Zona;45903,939;3361,94
2010;2200400;Altos;Centro Local;159701,684;4113,58
2010;2200459;Alvorada do Gurguéia;Centro Local;23226,552;4598,41
2010;2200509;Amarante;Centro de Zona;68129,046;3974,62
2010;2200608;Angical do Piauí;Centro Local;25362,942;3802,54
2010;2200707;Anísio de Abreu;Centro de Zona;29595,307;3254,38
2010;2200806;Antônio Almeida;Centro Local;80206,484;26331,74
2010;2200905;Aroazes;Centro Local;23124,806;4000,14
2010;2200954;Aroeiras do Itaim;Centro Local;9220,688;3775,88
2010;2201002;Arraial;Centro Local;16801,063;3583,84
2010;2201051;Assunção do Piauí;Centro Local;22660,087;3020,14
2010;2201101;Avelino Lopes;Centro de Zona;36300,441;3280,06
2010;2201150;Baixa Grande do Ribeiro;Centro Local;148451,422;14116,72
2010;2201176;Barra D'Alcântara;Centro Local;15097,009;3919,27
2010;2201200;Barras;Centro de Zona;170485,626;3801,24
2010;2201309;Barreiras do Piauí;Centro Local;10143,02;3136,37
2010;2201408;Barro Duro;Centro Local;30037,886;4545
2010;2201507;Batalha;Centro Local;89627,709;3475,83
2010;2201556;Bela Vista do Piauí;Centro Local;14416,042;3815,79
2010;2201572;Belém do Piauí;Centro Local;10777,488;3281,82
2010;2201606;Beneditinos;Centro Local;32100,588;3238,88
2010;2201705;Bertolínia;Centro Local;27054,693;5086,42
2010;2201739;Betânia do Piauí;Centro Local;21553,001;3583,21
2010;2201770;Boa Hora;Centro Local;18944,212;3007,5
2010;2201804;Bocaina;Centro Local;17458,481;4017,14
2010;2201903;Bom Jesus;Centro de Zona;204103,069;9018,34
2010;2201919;Bom Princípio do Piauí;Centro Local;19481,81;3673,04
2010;2201929;Bonfim do Piauí;Centro Local;17261,111;3200,65
2010;2201945;Boqueirão do Piauí;Centro Local;18928,831;3056,49
2010;2201960;Brasileira;Centro Local;23929,968;3005,9
2010;2201988;Brejo do Piauí;Centro Local;14521,836;3769,95
2010;2202000;Buriti dos Lopes;Centro Local;88329,021;4630,86
2010;2202026;Buriti dos Montes;Centro Local;25980,924;3256,98
2010;2202059;Cabeceiras do Piauí;Centro Local;31064,838;3129,33
2010;2202075;Cajazeiras do Piauí;Centro Local;11396,067;3408,93
2010;2202083;Cajueiro da Praia;Centro Local;32872,141;4589,16
2010;2202091;Caldeirão Grande do Piauí;Centro Local;19711,014;3477,6
2010;2202109;Campinas do Piauí;Centro Local;20337,836;3762,09
2010;2202117;Campo Alegre do Fidalgo;Centro Local;15745,141;3352,88
2010;2202133;Campo Grande do Piauí;Centro Local;20564,525;3677,49
2010;2202174;Campo Largo do Piauí;Centro Local;20742,489;3049,02
2010;2202208;Campo Maior;Centro Subregional;265506,124;5876,63
2010;2202251;Canavieira;Centro Local;15323,958;3907,18
2010;2202307;Canto do Buriti;Centro de Zona;98146,085;4898,73
2010;2202406;Capitão de Campos;Centro Local;33880,685;3092,43
2010;2202455;Capitão Gervásio Oliveira;Centro Local;15108,497;3897,96
2010;2202505;Caracol;Centro de Zona;34401,97;3368,78
2010;2202539;Caraúbas do Piauí;Centro Local;20638,797;3737,56
2010;2202554;Caridade do Piauí;Centro Local;16653,472;3451,5
2010;2202604;Castelo do Piauí;Centro de Zona;81950,752;4468,9
2010;2202653;Caxingó;Centro Local;21915,413;4349,16
2010;2202703;Cocal;Centro Local;87456,532;3358,03
2010;2202711;Cocal de Telha;Centro Local;17125,999;3784,75
2010;2202729;Cocal dos Alves;Centro Local;18875,523;3387,57
2010;2202737;Coivaras;Centro Local;13626,777;3575,64
2010;2202752;Colônia do Gurguéia;Centro Local;25686,397;4256,24
2010;2202778;Colônia do Piauí;Centro Local;26680,339;3589,44
2010;2202802;Conceição do Canindé;Centro Local;15429,299;3440,97
2010;2202851;Coronel José Dias;Centro Local;16746,841;3687,92
2010;2202901;Corrente;Centro de Zona;161699,837;6364,13
2010;2203008;Cristalândia do Piauí;Centro Local;26880,729;3432,6
2010;2203107;Cristino Castro;Centro Local;40256,221;4033,29
2010;2203206;Curimatá;Centro de Zona;43615,324;4051,59
2010;2203230;Currais;Centro Local;34897,096;7418,6
2010;2203255;Curralinhos;Centro Local;11796,863;2820,87
2010;2203271;Curral Novo do Piauí;Centro Local;14615,309;3001,09
2010;2203305;Demerval Lobão;Capital Regional;40502,978;3051,3
2010;2203354;Dirceu Arcoverde;Centro Local;22408,035;3356
2010;2203404;Dom Expedito Lopes;Centro Local;33709,986;5117,65
2010;2203420;Domingos Mourão;Centro Local;14746,588;3458,39
2010;2203453;Dom Inocêncio;Centro Local;27127,981;2934,02
2010;2203503;Elesbão Veloso;Centro Local;59202,214;4083,19
2010;2203602;Eliseu Martins;Centro Local;20643,328;4423,25
2010;2203701;Esperantina;Centro de Zona;159345,741;4219,4
2010;2203750;Fartura do Piauí;Centro Local;14915,472;2938,43
